experiment,task,seed,dims,n_train,n_cal,n_test,shift,holes_label,model,model_params,calib_classification,calib_regression,alpha,calib_thresholded,t_values,knn_k,de_weights,ablation,run_dir,threshold,signal,coverage,utility
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,aleatoric_sigma,0.85,0.676
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,aleatoric_sigma,0.9,0.71775
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,aleatoric_sigma,0.95,0.76625
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,aleatoric_sigma,1.0,0.81625
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.05,0.04025
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.1,0.07675
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.15,0.123
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.2,0.1655
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.25,0.205
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.3,0.2475
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.35,0.293
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.4,0.337
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.45,0.378
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.5,0.41675
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.55,0.4585
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.6,0.4965
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.65,0.53225
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.7,0.5725
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.75,0.61575
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.8,0.65825
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.85,0.69625
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.9,0.735
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,0.95,0.776
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_21e39a47,t=1.19,random,1.0,0.81625
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.05,0.038
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.1,0.07675
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.15,0.1155
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.2,0.1625
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.25,0.20275
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.3,0.2505
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.35,0.2885
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.4,0.33625
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.45,0.37875
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.5,0.42875
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.55,0.46375
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.6,0.48975
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.65,0.5315
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.7,0.56275
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.75,0.61125
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.8,0.64775
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.85,0.688
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.9,0.72075
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,0.95,0.76325
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_de,1.0,0.78475
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.05,0.04325
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.1,0.08425
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.15,0.11925
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.2,0.15725
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.25,0.1975
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.3,0.24075
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.35,0.2795
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.4,0.32125
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.45,0.36225
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.5,0.404
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.55,0.44275
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.6,0.483
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.65,0.5255
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.7,0.56275
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.75,0.6075
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.8,0.64475
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.85,0.6805
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.9,0.71925
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,0.95,0.7565
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,epistemic_density,1.0,0.78475
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,aleatoric_sigma,0.05,0.05
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,aleatoric_sigma,0.1,0.09925
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,aleatoric_sigma,0.15,0.1485
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,aleatoric_sigma,0.2,0.19475
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,aleatoric_sigma,0.25,0.23875
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,aleatoric_sigma,0.3,0.2805
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,aleatoric_sigma,0.35,0.317
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,aleatoric_sigma,0.4,0.36025
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,aleatoric_sigma,0.45,0.4035
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,aleatoric_sigma,0.5,0.4445
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,aleatoric_sigma,0.55,0.48325
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,aleatoric_sigma,0.6,0.528
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,aleatoric_sigma,0.65,0.57125
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_2bfde8d4,t=-0.7273,aleatoric_sigma,0.7,0.61075
