experiment,task,seed,dims,n_train,n_cal,n_test,shift,holes_label,model,model_params,calib_classification,calib_regression,alpha,calib_thresholded,t_values,knn_k,de_weights,run_dir,bin_type,region,bin_id,mean_delta,ci95,n
ce_paper_core_v1,classification,0,2,2000,100,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_64e8739e,eta,out,2,0.47859485362619125,0.030526481124206018,67
ce_paper_core_v1,classification,0,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_b00e8542,density,in,0,0.10864175951052012,0.016890913949578774,33
ce_paper_core_v1,classification,0,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_b00e8542,density,in,1,0.12328378247946806,0.01863073029716118,35
ce_paper_core_v1,classification,0,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_b00e8542,density,in,2,0.11799267233707209,0.021497722628546302,39
ce_paper_core_v1,classification,0,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_b00e8542,density,out,0,0.5038223706354038,0.04390079414935953,33
ce_paper_core_v1,classification,0,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_b00e8542,density,out,1,0.5088379537391922,0.04247889414820812,35
ce_paper_core_v1,classification,0,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_b00e8542,density,out,2,0.534705257119068,0.04371922773882275,39
ce_paper_core_v1,classification,0,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_b00e8542,eta,in,1,0.11471276258572365,0.015569043121779048,37
ce_paper_core_v1,classification,0,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_b00e8542,eta,in,2,0.11796360651575118,0.01502029524364452,70
ce_paper_core_v1,classification,0,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_b00e8542,eta,out,1,0.49891352838555314,0.04202453314858128,37
ce_paper_core_v1,classification,0,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_b00e8542,eta,out,2,0.5261310155602607,0.031100545861123593,70
ce_paper_core_v1,classification,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_e7ac79e4,density,in,0,0.11142722432492326,0.019912867444269598,27
ce_paper_core_v1,classification,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_e7ac79e4,density,in,1,0.10428668696213093,0.025515540185173675,31
ce_paper_core_v1,classification,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_e7ac79e4,density,in,2,0.12485921659393427,0.030537778162896496,44
ce_paper_core_v1,classification,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_e7ac79e4,density,out,0,0.6026239596334753,0.04511197339643002,27
ce_paper_core_v1,classification,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_e7ac79e4,density,out,1,0.6114920566757888,0.043487813936029386,31
ce_paper_core_v1,classification,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",venn_abers,,,,null,40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",run_classification_seed0_dims2_ncal100_modelrf_e7ac79e4,density,out,2,0.5512602901486449,0.04020270298915395,44
