experiment,task,seed,dims,n_train,n_cal,n_test,shift,holes_label,model,model_params,calib_classification,calib_regression,alpha,calib_thresholded,t_values,knn_k,de_weights,ablation,run_dir,delta_ece_weight_high_low,faith_delta_density_in,faith_delta_density_out,faith_delta_eta_in,faith_delta_eta_out,auc_adv_de_vs_eta,auc_adv_de_vs_random,stability_delta_density,stability_delta_eta
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_71d7b06e,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_89e90fea,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_c07e28f3,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modeldt_d2c29cb8,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_0b8152db,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_124f1756,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_32020f61,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_6a5ac369,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_a1e1e27e,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_a271134c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_a688c4d8,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal100_modelrf_b44aec7c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_1f140f99,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_5d61942a,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_88f5eb8e,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_8ce5e96b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_a78a09b8,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_af75a95d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_d52fe615,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modeldt_db15e222,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modelrf_22f525ee,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modelrf_41902d91,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modelrf_53fa090f,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modelrf_87bfd248,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modelrf_9d8b3617,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modelrf_9e8db53e,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modelrf_ab5c9cbd,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,0,2,2000,400,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed0_dims2_ncal400_modelrf_c6b44e8d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modeldt_10c8fdb3,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modeldt_221aec4c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modeldt_2807a323,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modeldt_36f6464b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modeldt_3b12d6f8,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modeldt_b8917c3d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modeldt_c2861cf0,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modeldt_d99e2f3c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_551be14b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_5d787fd5,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_7a8d9239,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_7d244253,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_7dd12947,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_99e2cc65,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_c6c70655,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal100_modelrf_fc8e2fbf,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modeldt_06f846df,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modeldt_279065e3,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modeldt_322a5d45,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modeldt_7e430ed2,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modeldt_9e9a375e,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modeldt_a029260c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modeldt_a4e13490,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modeldt_b9772c76,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modelrf_0302d18c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modelrf_0723e57e,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modelrf_1d2c23cc,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modelrf_31473c2f,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modelrf_7c9cd199,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modelrf_aadef00b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modelrf_da5222ae,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,1,2,2000,400,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed1_dims2_ncal400_modelrf_dae50c9d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,2,2,2000,100,2000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed2_dims2_ncal100_modeldt_3375eaf6,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,2,2,2000,100,2000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed2_dims2_ncal100_modeldt_579c9646,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,2,2,2000,100,2000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed2_dims2_ncal100_modeldt_57f9b90b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,2,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed2_dims2_ncal100_modeldt_6fd8074b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,2,2,2000,100,2000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed2_dims2_ncal100_modeldt_9227f57a,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,2,2,2000,100,2000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed2_dims2_ncal100_modeldt_d6f4c99a,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,2,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed2_dims2_ncal100_modeldt_e1558605,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,2,2,2000,100,2000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed2_dims2_ncal100_modeldt_f0a4d10c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,2,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed2_dims2_ncal100_modelrf_1505e77e,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,2,2,2000,100,2000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed2_dims2_ncal100_modelrf_3e5efd0e,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,2,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,jackknife_plus,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed2_dims2_ncal100_modelrf_699e914e,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,2,2,2000,100,2000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed2_dims2_ncal100_modelrf_8aedc519,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,2,2,2000,100,2000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed2_dims2_ncal100_modelrf_970c63ec,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_paper_core_v1,thresh_reg,2,2,2000,100,2000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 200}",,split_cp,0.1,interval_map,"""auto""",40,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_thresh_reg_seed2_dims2_ncal100_modelrf_b8778680,nan,nan,nan,nan,nan,nan,nan,nan,nan
