experiment,task,seed,dims,n_train,n_cal,n_test,shift,holes_label,model,model_params,calib_classification,calib_regression,alpha,calib_thresholded,t_values,knn_k,de_weights,ablation,run_dir,weight_bin,bin,bin_edge_lo,bin_edge_hi,p_mean,acc_mean,count,acc_ci95
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_1a555976,1,6,0.5,0.6000000000000001,0.5714285714285712,0.19090909090909092,110,0.0734465996847996
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_1a555976,1,8,0.7000000000000001,0.8,0.7982142857142858,0.8958333333333334,48,0.08641983748066866
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_1a555976,2,1,0.0,0.1,0.045454545454545456,0.07692307692307693,78,0.05913655767243703
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_1a555976,2,3,0.2,0.30000000000000004,0.25,0.049773755656108594,221,0.028673034071841835
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_1a555976,2,8,0.7000000000000001,0.8,0.7913832199546484,0.7724867724867724,189,0.05976872903434146
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,0,2,0.1,0.2,0.125,0.5,4,0.49
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,0,3,0.2,0.30000000000000004,0.2777777777777778,0.0,1,0.0
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,0,4,0.30000000000000004,0.4,0.3953488372093023,0.0392156862745098,51,0.05327382074368616
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,0,5,0.4,0.5,0.49999999999999994,0.42857142857142855,14,0.2592296279363144
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,0,6,0.5,0.6000000000000001,0.5771132376395534,0.5818181818181818,55,0.13036197884995815
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,0,7,0.6000000000000001,0.7000000000000001,0.6268656716417912,0.8341708542713567,199,0.0516758311722662
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,0,9,0.8,0.9,0.8076923076923076,0.6666666666666666,6,0.3772021758705555
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,1,2,0.1,0.2,0.125,0.2857142857142857,7,0.3346640106136302
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,1,4,0.30000000000000004,0.4,0.3953488372093023,0.11594202898550725,69,0.0755426727258261
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,1,5,0.4,0.5,0.49999999999999994,0.043478260869565216,23,0.08334425286667639
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,1,6,0.5,0.6000000000000001,0.550751879699248,0.2857142857142857,14,0.23664319132398465
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,1,7,0.6000000000000001,0.7000000000000001,0.6268656716417912,0.896551724137931,29,0.11084251616249448
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,1,9,0.8,0.9,0.8076923076923077,0.8043478260869565,92,0.08106370379715609
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,2,2,0.1,0.2,0.125,0.1839080459770115,87,0.08140786369101752
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,2,3,0.2,0.30000000000000004,0.27777777777777773,0.08943089430894309,123,0.05043171742914856
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,2,4,0.30000000000000004,0.4,0.3953488372093023,0.1,80,0.06574039853849382
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,2,6,0.5,0.6000000000000001,0.5833333333333334,0.125,8,0.2291765149399039
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_1f751e78,2,9,0.8,0.9,0.8076923076923076,0.717391304347826,138,0.07512549430650958
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,0,2,0.1,0.2,0.125,0.5,6,0.40008332465458574
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,0,4,0.30000000000000004,0.4,0.39534883720930225,0.07042253521126761,71,0.059514873963611624
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,0,5,0.4,0.5,0.49999999999999994,0.3076923076923077,13,0.25089516567725745
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,0,6,0.5,0.6000000000000001,0.5653277931671281,0.47368421052631576,38,0.15875665027001862
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,0,7,0.6000000000000001,0.7000000000000001,0.6268656716417911,0.8497109826589595,173,0.05325155057143587
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,0,9,0.8,0.9,0.8076923076923077,0.36363636363636365,11,0.2842798380047696
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,1,2,0.1,0.2,0.125,0.3333333333333333,6,0.3772021758705555
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,1,4,0.30000000000000004,0.4,0.39534883720930225,0.08571428571428572,70,0.06558048490214144
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,1,5,0.4,0.5,0.49999999999999994,0.13333333333333333,15,0.17203066048861218
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,1,6,0.5,0.6000000000000001,0.5667798528579514,0.5161290322580645,31,0.17592159400450255
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,1,7,0.6000000000000001,0.7000000000000001,0.6268656716417911,0.7692307692307693,26,0.1619521330519948
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,1,9,0.8,0.9,0.8076923076923076,0.8,60,0.10121396478088715
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,2,2,0.1,0.2,0.125,0.2641509433962264,106,0.08393123053982951
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,2,3,0.2,0.30000000000000004,0.2777777777777778,0.11940298507462686,67,0.07764524535157932
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,2,4,0.30000000000000004,0.4,0.39534883720930225,0.08333333333333333,120,0.049451622450259025
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,2,6,0.5,0.6000000000000001,0.5833333333333334,0.125,8,0.2291765149399039
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_4530e1e3,2,9,0.8,0.9,0.8076923076923078,0.7821229050279329,179,0.06047457796681649
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_45887bfd,0,3,0.2,0.30000000000000004,0.2288256793262355,0.35714285714285715,14,0.25099800796022265
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_45887bfd,0,5,0.4,0.5,0.47363184079601983,0.19718309859154928,71,0.09254862993399825
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_45887bfd,0,6,0.5,0.6000000000000001,0.5964912280701754,0.5909090909090909,44,0.1452780437385046
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_45887bfd,0,7,0.6000000000000001,0.7000000000000001,0.6891891891891893,0.9230769230769231,26,0.10242752247338802
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_45887bfd,0,8,0.7000000000000001,0.8,0.7657060681254229,0.6923076923076923,143,0.07564773875141068
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_45887bfd,1,3,0.2,0.30000000000000004,0.20689655172413793,0.0,6,0.0
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_45887bfd,1,6,0.5,0.6000000000000001,0.5964912280701754,1.0,3,0.0
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_45887bfd,1,7,0.6000000000000001,0.7000000000000001,0.6891891891891893,0.6326530612244898,49,0.13498299212591675
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_45887bfd,1,8,0.7000000000000001,0.8,0.721505376344086,0.8380952380952381,210,0.04982220239864805
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_45887bfd,2,3,0.2,0.30000000000000004,0.23426866171492816,0.07258064516129033,372,0.026365322692444227
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_45887bfd,2,7,0.6000000000000001,0.7000000000000001,0.6891891891891893,0.6666666666666666,21,0.2016230439504668
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_45887bfd,2,8,0.7000000000000001,0.8,0.761021505376344,0.6585365853658537,41,0.14515305681966567
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,0,2,0.1,0.2,0.125,0.5,6,0.40008332465458574
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,0,4,0.30000000000000004,0.4,0.39534883720930225,0.07042253521126761,71,0.059514873963611624
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,0,5,0.4,0.5,0.49999999999999994,0.3076923076923077,13,0.25089516567725745
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,0,6,0.5,0.6000000000000001,0.5653277931671281,0.47368421052631576,38,0.15875665027001862
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,0,7,0.6000000000000001,0.7000000000000001,0.6268656716417911,0.8497109826589595,173,0.05325155057143587
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,0,9,0.8,0.9,0.8076923076923077,0.36363636363636365,11,0.2842798380047696
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,1,2,0.1,0.2,0.125,0.3333333333333333,6,0.3772021758705555
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,1,4,0.30000000000000004,0.4,0.39534883720930225,0.08571428571428572,70,0.06558048490214144
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,1,5,0.4,0.5,0.49999999999999994,0.13333333333333333,15,0.17203066048861218
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,1,6,0.5,0.6000000000000001,0.5667798528579514,0.5161290322580645,31,0.17592159400450255
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,1,7,0.6000000000000001,0.7000000000000001,0.6268656716417911,0.7692307692307693,26,0.1619521330519948
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,1,9,0.8,0.9,0.8076923076923076,0.8,60,0.10121396478088715
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,2,2,0.1,0.2,0.125,0.2571428571428571,105,0.08359904305672403
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,2,3,0.2,0.30000000000000004,0.2777777777777778,0.11940298507462686,67,0.07764524535157932
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,2,4,0.30000000000000004,0.4,0.39534883720930225,0.08333333333333333,120,0.049451622450259025
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,2,6,0.5,0.6000000000000001,0.5833333333333334,0.125,8,0.2291765149399039
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_classification_seed1_dims2_ncal50_modeldt_55bf8ee4,2,9,0.8,0.9,0.8076923076923077,0.7833333333333333,180,0.06018512592589675
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_58bd6178,0,1,0.0,0.1,0.04545454545454545,0.6,5,0.4294144850840502
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_58bd6178,0,3,0.2,0.30000000000000004,0.25,0.18181818181818182,22,0.1611715187379318
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_58bd6178,0,4,0.30000000000000004,0.4,0.3333333333333333,0.4,5,0.4294144850840502
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_58bd6178,0,5,0.4,0.5,0.4444444444444445,0.3333333333333333,6,0.3772021758705555
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_58bd6178,0,6,0.5,0.6000000000000001,0.5714285714285713,0.8333333333333334,6,0.2982045035305904
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_58bd6178,0,8,0.7000000000000001,0.8,0.7961185983827492,0.7660377358490567,265,0.05097193541538908
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_58bd6178,1,1,0.0,0.1,0.04545454545454545,0.4,5,0.4294144850840502
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_58bd6178,1,4,0.30000000000000004,0.4,0.33333333333333337,0.05405405405405406,37,0.07286223776186695
ce_uncertainty_v1,classification,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",venn_abers,,,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_classification_seed1_dims2_ncal50_modeldt_58bd6178,1,6,0.5,0.6000000000000001,0.5714285714285712,0.1981981981981982,111,0.07416140464402235
