experiment,task,seed,dims,n_train,n_cal,n_test,shift,holes_label,model,model_params,calib_classification,calib_regression,alpha,calib_thresholded,t_values,knn_k,de_weights,ablation,run_dir,delta_ece_weight_high_low,faith_delta_density_in,faith_delta_density_out,faith_delta_eta_in,faith_delta_eta_out,auc_adv_de_vs_eta,auc_adv_de_vs_random,stability_delta_density,stability_delta_eta
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal200_modelrf_a71209d4,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_aa256373,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_aa903ec9,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_ac69c6cd,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_bf5214f9,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_c313b063,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal200_modelrf_c37eb0d0,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal200_modelrf_c63f744c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_c89a274c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_c9f798f9,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal200_modelrf_cbd2645f,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_cc7ccc7d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal200_modelrf_ce63f413,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_cec1fa7c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_d33aae9d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal200_modelrf_d6895b34,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_d8191187,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal200_modelrf_ddd69f02,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_e30d6255,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal200_modelrf_e3b23c24,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_e47f9e93,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal200_modelrf_e4c0b094,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_e97fc596,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.2,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal200_modelrf_f40be8fd,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,small,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_f6f34bae,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,none,rf,"{""max_depth"": null, ""n_estimators"": 100}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_fb0933db,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,200,1000,0.0,large,rf,"{""max_depth"": null, ""n_estimators"": 100}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal200_modelrf_fe0d9549,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_01097ee8,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_03620ee7,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_0a4723c8,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_0b8e1ecc,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_0d3ab80a,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_198c27b2,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_1a1205d0,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_1c57b501,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_20b111e8,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_244a01db,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_2660b997,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_26a49ed9,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_27a8dda5,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_2c1b1f78,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_3120915c,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_32e5fe9d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_331dad61,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_39836535,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_3dc10593,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_43522ef9,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_44fddea9,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_474a2d57,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_4c54e601,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_515e6324,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_537b67bd,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_53ea225f,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_5f01be3b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_5fe5d03e,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_6b43ae50,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_726fdbf3,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_7448bc9b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_74a2ee1f,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_75b57b57,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_76937861,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_78ed4101,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_79979612,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_7ea33afb,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_955d4555,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_956beb36,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_9779f24d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_9adff147,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_9bdea205,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,small,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_a0ea607d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_a1ce902b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_a4e9da57,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_a5e4fe7d,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_ba3288b1,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,small,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_d4fb896b,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_dd88abfd,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",,run_regression_seed1_dims2_ncal50_modeldt_e406eeee,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,jackknife_plus,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_eaf42df5,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_edf7f8b6,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.0,none,dt,"{""max_depth"": 6}",,split_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_faffc61a,nan,nan,nan,nan,nan,nan,nan,nan,nan
ce_uncertainty_v1,regression,1,2,1000,50,1000,0.2,large,dt,"{""max_depth"": 6}",,cross_cp,0.1,,null,30,"{""disagreement"": 0.3, ""inv_density"": 0.2, ""nonconformity"": 0.5}",none,run_regression_seed1_dims2_ncal50_modeldt_feff2c27,nan,nan,nan,nan,nan,nan,nan,nan,nan
